HGNC symbol	Ensembl Gene ID
IGLV7-46	ENSG00000211649
MRPL50P1	ENSG00000234587
GAL3ST3	ENSG00000175229
	ENSG00000259475
	ENSG00000219681
	ENSG00000254906
OR4L1	ENSG00000176246
FAM197Y4	ENSG00000274196
TRIM69	ENSG00000185880
FCER1A	ENSG00000179639
FEM1A	ENSG00000141965
LINC01341	ENSG00000227953
	ENSG00000234740
FAM218A	ENSG00000250486
	ENSG00000250006
	ENSG00000228430
BCAR1P2	ENSG00000258771
DUX4L1	ENSG00000258389
	ENSG00000226961
	ENSG00000240207
ABCB10P3	ENSG00000261524
TMEM110	ENSG00000213533
KIAA1279	ENSG00000198954
BAAT	ENSG00000136881
	ENSG00000251682
CIT	ENSG00000122966
NCOA4	ENSG00000266412
BRD2-IT1	ENSG00000237348
OR5H15	ENSG00000233412
BTNL2	ENSG00000224242
	ENSG00000279198
C17orf96	ENSG00000273604
	ENSG00000260902
	ENSG00000264469
	ENSG00000274797
	ENSG00000232548
HNF1B	ENSG00000275410
	ENSG00000279043
NCOA7	ENSG00000111912
	ENSG00000254690
C8orf74	ENSG00000171060
COX6CP11	ENSG00000258668
	ENSG00000256967
	ENSG00000229603
	ENSG00000273512
	ENSG00000226854
LINC01349	ENSG00000230402
LILRB4	ENSG00000278279
FAUP1	ENSG00000235297
NAV2-AS5	ENSG00000255043
	ENSG00000236988
SEPN1	ENSG00000162430
	ENSG00000224623
C1orf137	ENSG00000203864
TUBB4BP2	ENSG00000224802
RPS2P55	ENSG00000216866
HIGD1C	ENSG00000214511
GEMIN8	ENSG00000046647
ALKBH7	ENSG00000125652
C19orf81	ENSG00000235034
	ENSG00000229587
	ENSG00000230191
	ENSG00000271396
TUBA4A	ENSG00000127824
TCOF1	ENSG00000070814
	ENSG00000230328
	ENSG00000259895
	ENSG00000226206
C2orf27A	ENSG00000197927
C6orf203	ENSG00000130349
FBXO43	ENSG00000156509
FYTTD1P1	ENSG00000234502
	ENSG00000260921
	ENSG00000277611
RIMBP3B	ENSG00000274600
NPSR1	ENSG00000187258
	ENSG00000259867
HLA-DMA	ENSG00000239463
	ENSG00000228998
	ENSG00000236507
BTG1	ENSG00000133639
RAC1P4	ENSG00000237584
RGS1	ENSG00000090104
	ENSG00000279712
SH3GLB2	ENSG00000148341
USP14	ENSG00000101557
	ENSG00000253940
NUP155	ENSG00000113569
LINC01547	ENSG00000183250
	ENSG00000214093
APOBEC3AP1	ENSG00000248822
GTF2IRD2P1	ENSG00000214544
HOXC11	ENSG00000123388
HDDC3	ENSG00000184508
	ENSG00000270893
UBIAD1	ENSG00000120942
TTLL13	ENSG00000213471
PGBD4P4	ENSG00000248877
	ENSG00000253261
	ENSG00000260193
ROGDI	ENSG00000067836
USP41	ENSG00000161133
	ENSG00000237301
TUNAR	ENSG00000250366
	ENSG00000268407
MYH11	ENSG00000276480
ENOX1-AS2	ENSG00000238189
MEIS3P1	ENSG00000179277
	ENSG00000244559
GPR183	ENSG00000169508
TOLLIP-AS1	ENSG00000255153
TPM4	ENSG00000167460
FAR2P4	ENSG00000231431
	ENSG00000254293
CTSF	ENSG00000174080
	ENSG00000251332
GPR113	ENSG00000173567
IGKV2-23	ENSG00000253625
	ENSG00000241035
	ENSG00000261705
ADSL	ENSG00000239900
KIR2DS4	ENSG00000273931
RPL9P28	ENSG00000242067
RPL36P19	ENSG00000232540
DUX4L3	ENSG00000259034
EIF4EBP1P1	ENSG00000258870
IGKV2-24	ENSG00000241294
	ENSG00000275178
	ENSG00000253513
	ENSG00000270433
	ENSG00000243537
DGAT1	ENSG00000185000
RPSAP52	ENSG00000241749
PHF1	ENSG00000225553
	ENSG00000266844
	ENSG00000249888
	ENSG00000272510
	ENSG00000233028
	ENSG00000230159
	ENSG00000249779
	ENSG00000236377
	ENSG00000228123
	ENSG00000223542
SYT3	ENSG00000213023
SMO	ENSG00000128602
ANKRD36BP2	ENSG00000230006
	ENSG00000244004
TP53I11	ENSG00000175274
	ENSG00000226619
RCAN2	ENSG00000172348
	ENSG00000253282
ASB5	ENSG00000164122
KIR3DP1	ENSG00000276041
	ENSG00000235538
RPS17P1	ENSG00000229439
	ENSG00000253284
ENOX1	ENSG00000120658
CHI3L1	ENSG00000133048
HNRNPA1P20	ENSG00000205412
	ENSG00000218766
	ENSG00000253389
MAN2B1	ENSG00000104774
CNTNAP3B	ENSG00000154529
KRT17P3	ENSG00000231870
PCP4	ENSG00000183036
LINC00592	ENSG00000258279
HSD17B1P1	ENSG00000108785
	ENSG00000263606
C16orf59	ENSG00000162062
	ENSG00000276428
HECTD3	ENSG00000126107
TCF21	ENSG00000118526
USP9YP3	ENSG00000237023
IGLV3-30	ENSG00000253329
BIRC3	ENSG00000023445
	ENSG00000250866
	ENSG00000232902
NIM1K	ENSG00000177453
	ENSG00000256824
SNHG17	ENSG00000196756
ZIM2	ENSG00000269699
JAZF1	ENSG00000153814
CLSTN3	ENSG00000139182
	ENSG00000266397
LINC00381	ENSG00000226240
OR1AB1P	ENSG00000267450
	ENSG00000256341
	ENSG00000249036
HCG4P11	ENSG00000225864
	ENSG00000269694
LINC00612	ENSG00000214851
GUSBP5	ENSG00000236296
	ENSG00000224025
LSM1P1	ENSG00000233551
	ENSG00000235578
UBE2N	ENSG00000177889
RNASEH2B	ENSG00000136104
ARL6IP1P1	ENSG00000255664
	ENSG00000262435
	ENSG00000243347
	ENSG00000267148
	ENSG00000226337
	ENSG00000230694
	ENSG00000260422
	ENSG00000253726
HSD17B8	ENSG00000112474
	ENSG00000244650
	ENSG00000230729
CYP26A1	ENSG00000095596
OVOL1	ENSG00000172818
	ENSG00000267517
	ENSG00000269489
SHMT1P1	ENSG00000224751
KRTAP6-3	ENSG00000212938
RPS17	ENSG00000182774
	ENSG00000272807
HMGB1P25	ENSG00000230886
NAGPA	ENSG00000103174
LRRC14B	ENSG00000185028
DNAJC16	ENSG00000116138
	ENSG00000267251
	ENSG00000232590
	ENSG00000230627
	ENSG00000278330
	ENSG00000225286
FGF19	ENSG00000162344
	ENSG00000232806
TPCN1	ENSG00000186815
ZMAT5	ENSG00000100319
	ENSG00000213216
BRINP2	ENSG00000198797
	ENSG00000231756
	ENSG00000224628
	ENSG00000233262
	ENSG00000279433
	ENSG00000234022
ALDH9A1	ENSG00000143149
TP73-AS1	ENSG00000227372
FTOP1	ENSG00000226491
IGF1R	ENSG00000140443
	ENSG00000272254
ATP1A1	ENSG00000163399
OR2J3	ENSG00000230855
RTEL1-TNFRSF6B	ENSG00000026036
C8orf37-AS1	ENSG00000253773
CHD8	ENSG00000100888
GPX6	ENSG00000198704
	ENSG00000229283
PSMC1P4	ENSG00000248781
OR2J4P	ENSG00000220379
TRIM27	ENSG00000234495
SPOPL	ENSG00000144228
	ENSG00000260306
	ENSG00000232240
FAM200A	ENSG00000221909
	ENSG00000239344
IMPA1P	ENSG00000251521
	ENSG00000249658
PKM	ENSG00000067225
	ENSG00000253477
	ENSG00000279491
GARNL3	ENSG00000136895
	ENSG00000255187
	ENSG00000259333
	ENSG00000237356
SLAMF7	ENSG00000026751
RPL5P7	ENSG00000234415
C12orf5	ENSG00000078237
RARA-AS1	ENSG00000265666
	ENSG00000254425
CICP1	ENSG00000233652
	ENSG00000235713
	ENSG00000259562
	ENSG00000259316
	ENSG00000254644
	ENSG00000255437
MTERF3	ENSG00000156469
	ENSG00000255105
	ENSG00000248739
	ENSG00000280124
SPATA16	ENSG00000144962
	ENSG00000279888
SLC25A15P2	ENSG00000237164
SLC28A3	ENSG00000197506
LINC00265-3P	ENSG00000233944
RPS3AP46	ENSG00000226132
PHBP1	ENSG00000213091
EMID1	ENSG00000186998
NANOG	ENSG00000111704
	ENSG00000238072
CKAP2P1	ENSG00000258722
TNRC6B	ENSG00000100354
KIF4B	ENSG00000226650
	ENSG00000256481
DEFB108B	ENSG00000184276
NELFE	ENSG00000231044
CCDC148-AS1	ENSG00000227480
C1QTNF3	ENSG00000082196
DMRT3	ENSG00000064218
	ENSG00000274478
PTPN1	ENSG00000196396
	ENSG00000243295
FAM109B	ENSG00000177096
	ENSG00000250266
	ENSG00000271382
	ENSG00000277367
GTF3A	ENSG00000122034
KANSL1L	ENSG00000144445
	ENSG00000261549
RNMTL1P2	ENSG00000236195
	ENSG00000259099
	ENSG00000259265
	ENSG00000223400
	ENSG00000279160
ACADS	ENSG00000122971
CFTRP1	ENSG00000228593
KDELR1	ENSG00000105438
MACROD1	ENSG00000133315
	ENSG00000248968
	ENSG00000261088
	ENSG00000254120
	ENSG00000224978
	ENSG00000178107
HAGLROS	ENSG00000226363
PPP1R16A	ENSG00000160972
LINC00111	ENSG00000227702
	ENSG00000272625
	ENSG00000224871
RPL37P10	ENSG00000224627
	ENSG00000250892
HNRNPA0	ENSG00000177733
	ENSG00000228886
PFKL	ENSG00000141959
SEMA6A-AS1	ENSG00000248445
	ENSG00000274104
	ENSG00000259080
AP1G2	ENSG00000213983
	ENSG00000265907
TERF1	ENSG00000147601
	ENSG00000231868
	ENSG00000218300
	ENSG00000225208
	ENSG00000274347
	ENSG00000253646
RPS5P3	ENSG00000215088
	ENSG00000213994
POLR2LP	ENSG00000233504
ASPSCR1	ENSG00000169696
	ENSG00000229955
	ENSG00000257253
NAGLU	ENSG00000108784
RPL39P6	ENSG00000238173
LINC00398	ENSG00000237879
OR4A10P	ENSG00000254886
NGB	ENSG00000165553
	ENSG00000273156
ABCA3	ENSG00000167972
	ENSG00000248156
	ENSG00000271477
DYNC1I1	ENSG00000158560
PLEKHA5	ENSG00000052126
OFD1P17	ENSG00000228212
	ENSG00000242041
SPESP1	ENSG00000258484
	ENSG00000270777
	ENSG00000259820
SMPD4	ENSG00000136699
	ENSG00000230952
E2F6	ENSG00000169016
IGHV1OR15-3	ENSG00000271288
	ENSG00000253994
MRPL4	ENSG00000105364
C1QTNF8	ENSG00000184471
VPS13C	ENSG00000129003
HNRNPUL2-BSCL2	ENSG00000234857
CERS3	ENSG00000154227
TRPA1	ENSG00000104321
	ENSG00000270442
	ENSG00000224400
	ENSG00000261758
ESPN	ENSG00000187017
	ENSG00000242968
KIAA1919	ENSG00000173214
	ENSG00000254420
GGT6	ENSG00000167741
GTPBP1	ENSG00000100226
RAD51C	ENSG00000108384
	ENSG00000226088
ATHL1	ENSG00000142102
	ENSG00000255084
CCDC12	ENSG00000160799
SDCCAG3	ENSG00000165689
RIMS2	ENSG00000176406
VBP1	ENSG00000155959
FAM13C	ENSG00000148541
CHRNA7	ENSG00000175344
RPL7P4	ENSG00000229575
FLOT1	ENSG00000206379
RPS2P39	ENSG00000240698
HPCAL1	ENSG00000115756
	ENSG00000253479
HHLA3	ENSG00000197568
	ENSG00000229727
	ENSG00000255241
GRASP	ENSG00000161835
CLPTM1L	ENSG00000049656
RPS6KA5	ENSG00000100784
MYH7	ENSG00000092054
RAB38	ENSG00000123892
SPOCD1	ENSG00000134668
	ENSG00000280292
	ENSG00000243062
NAV2-AS4	ENSG00000254622
SPOP	ENSG00000121067
GAPDHP31	ENSG00000235868
SIAH1	ENSG00000196470
LINC00378	ENSG00000225249
	ENSG00000226970
	ENSG00000256004
NAV2-AS1	ENSG00000254894
ACVR1	ENSG00000115170
CBX3P7	ENSG00000197692
	ENSG00000254006
UBE2Q2P5Y	ENSG00000223636
	ENSG00000248908
	ENSG00000250155
NAV2-IT1	ENSG00000255270
	ENSG00000266736
ZPLD1	ENSG00000170044
OR13E1P	ENSG00000236083
	ENSG00000274659
	ENSG00000250551
	ENSG00000255167
GAB2	ENSG00000033327
	ENSG00000236452
KIR2DP1	ENSG00000278329
	ENSG00000248837
NAV2-AS3	ENSG00000254542
S100A3	ENSG00000188015
TYR	ENSG00000077498
DPEP1	ENSG00000015413
FABP5P5	ENSG00000213716
SNRPCP13	ENSG00000249799
	ENSG00000256699
KRTAP3-1	ENSG00000212901
	ENSG00000270607
KIR2DP1	ENSG00000276503
PPP2R3C	ENSG00000092020
KIR2DS2	ENSG00000278152
ITPKB	ENSG00000143772
COG2	ENSG00000135775
MCCD1P1	ENSG00000232649
CRIPT	ENSG00000119878
	ENSG00000260078
OR13J1	ENSG00000168828
GABBR1	ENSG00000204681
	ENSG00000244176
PCBP2	ENSG00000197111
	ENSG00000230358
EIF1AXP2	ENSG00000258980
C5orf42	ENSG00000197603
PSMB9	ENSG00000240508
LINC00463	ENSG00000234056
	ENSG00000249077
LRRC26	ENSG00000184709
	ENSG00000278313
	ENSG00000251148
PHEX	ENSG00000102174
KIR2DL3	ENSG00000274108
	ENSG00000276627
HNRNPA1P2	ENSG00000230209
MLIP-IT1	ENSG00000236996
CDC42EP2	ENSG00000149798
DEFB126	ENSG00000125788
IGLCOR22-1	ENSG00000254127
HLX	ENSG00000136630
RAD50	ENSG00000113522
	ENSG00000255404
RPL21P8	ENSG00000180662
	ENSG00000235358
	ENSG00000254424
NPVF	ENSG00000105954
	ENSG00000224067
TCF3	ENSG00000071564
ZNF599	ENSG00000153896
KIR3DL3	ENSG00000276433
	ENSG00000257368
MRPS7	ENSG00000125445
ATP1B2	ENSG00000129244
CXorf66	ENSG00000203933
EMC4	ENSG00000128463
HNRNPA1P35	ENSG00000225695
RFPL2	ENSG00000128253
	ENSG00000183308
ERLEC1	ENSG00000068912
LIPK	ENSG00000204021
MAPK6PS3	ENSG00000237263
GDF1	ENSG00000130283
	ENSG00000231295
PDE7A	ENSG00000205268
TMEM251	ENSG00000153485
CHCHD2P11	ENSG00000270809
CDHR1	ENSG00000148600
	ENSG00000225036
KRT85	ENSG00000135443
MCCD1	ENSG00000226923
STXBP4	ENSG00000166263
	ENSG00000258881
	ENSG00000229444
HOXD1	ENSG00000128645
OR2J2	ENSG00000196231
	ENSG00000250138
SHOC2	ENSG00000108061
CSNK1G1	ENSG00000169118
	ENSG00000260657
OR2N1P	ENSG00000228698
TAF13P2	ENSG00000225658
CCNYL3	ENSG00000216671
	ENSG00000234271
	ENSG00000253544
	ENSG00000260037
IGHV4-34	ENSG00000211956
	ENSG00000196893
RABGAP1	ENSG00000011454
ZNF26	ENSG00000198393
	ENSG00000250583
	ENSG00000237578
WASF5P	ENSG00000225954
RPS4XP13	ENSG00000240371
GAPDHP56	ENSG00000249018
	ENSG00000251536
	ENSG00000226143
TPT1-AS1	ENSG00000170919
TMEM171	ENSG00000157111
EEF1A1P21	ENSG00000249542
	ENSG00000249896
	ENSG00000263045
CCDC40	ENSG00000141519
SYT14P1	ENSG00000215127
	ENSG00000276727
	ENSG00000254442
GPR19	ENSG00000183150
	ENSG00000279584
	ENSG00000267094
FUNDC2P4	ENSG00000227009
	ENSG00000279569
CIDEA	ENSG00000176194
FTH1P9	ENSG00000251395
	ENSG00000224425
	ENSG00000261276
	ENSG00000225807
HLA-W	ENSG00000236746
	ENSG00000240591
	ENSG00000245522
	ENSG00000270052
USP9YP8	ENSG00000229416
DCTD	ENSG00000129187
FAM106A	ENSG00000213077
	ENSG00000251408
FAM196B	ENSG00000204767
SDF2	ENSG00000132581
PPIEL	ENSG00000243970
MS4A15	ENSG00000166961
ETF1P1	ENSG00000228765
MRGPRF-AS1	ENSG00000256508
	ENSG00000242795
RBPMS	ENSG00000157110
LINC00374	ENSG00000232954
NKAIN4	ENSG00000101198
	ENSG00000279657
GNRHR	ENSG00000109163
	ENSG00000232412
IL19	ENSG00000142224
HLA-N	ENSG00000227334
CDY11P	ENSG00000230029
XG	ENSG00000124343
	ENSG00000216718
	ENSG00000233427
SKIL	ENSG00000136603
NHP2	ENSG00000145912
BCAS2P3	ENSG00000226670
	ENSG00000235513
OR5AU1	ENSG00000169327
	ENSG00000264845
PDIA3P1	ENSG00000180867
NAMPTP2	ENSG00000249229
GLB1L3	ENSG00000166105
	ENSG00000274225
	ENSG00000251061
DDX1	ENSG00000079785
ELTD1	ENSG00000162618
	ENSG00000241479
SLC25A6	ENSG00000169100
	ENSG00000227305
	ENSG00000261035
RPS17P2	ENSG00000197575
ADH5P3	ENSG00000223694
	ENSG00000261058
	ENSG00000260955
	ENSG00000268721
	ENSG00000230988
	ENSG00000251283
	ENSG00000213178
	ENSG00000278893
UPF3AP1	ENSG00000226478
SH2D1A	ENSG00000183918
DPPA3	ENSG00000187569
	ENSG00000278928
	ENSG00000251311
TMBIM7P	ENSG00000230927
	ENSG00000242440
	ENSG00000237188
GRK5-IT1	ENSG00000228485
NFS1	ENSG00000244005
FUT8	ENSG00000033170
	ENSG00000263314
	ENSG00000236426
EIF5AP2	ENSG00000267679
OFD1P16Y	ENSG00000277519
VWA7	ENSG00000223757
MICB	ENSG00000238289
	ENSG00000273486
	ENSG00000231613
GAPT	ENSG00000175857
	ENSG00000249275
	ENSG00000229725
HYPM	ENSG00000187516
CCRL2	ENSG00000121797
HKDC1	ENSG00000156510
BMP8A	ENSG00000183682
	ENSG00000172900
	ENSG00000267051
ACAT2	ENSG00000120437
	ENSG00000275038
RPL38P1	ENSG00000241993
LRRC37A	ENSG00000176681
RCOR1	ENSG00000089902
LCNL1	ENSG00000214402
GIMAP2	ENSG00000106560
ARHGDIB	ENSG00000111348
SLC35G2	ENSG00000168917
	ENSG00000250286
TEX264	ENSG00000164081
SRSF3	ENSG00000112081
URGCP	ENSG00000106608
HLA-U	ENSG00000236706
HLA-B	ENSG00000206450
SIRPB3P	ENSG00000223750
LRRC8B	ENSG00000197147
OR5H5P	ENSG00000249321
OR52E6	ENSG00000205409
JMJD6	ENSG00000070495
	ENSG00000265542
RPL37P21	ENSG00000236433
LPIN2	ENSG00000101577
	ENSG00000278275
ENPP7P11	ENSG00000250942
	ENSG00000261497
	ENSG00000260917
L3MBTL1	ENSG00000185513
MBP	ENSG00000197971
	ENSG00000249627
	ENSG00000274374
SLC4A5	ENSG00000188687
	ENSG00000260171
PSMB8-AS1	ENSG00000233089
	ENSG00000251188
CABP7	ENSG00000100314
	ENSG00000279703
	ENSG00000229321
	ENSG00000258140
	ENSG00000276605
POLR3H	ENSG00000100413
	ENSG00000255106
FAM197Y3	ENSG00000230066
	ENSG00000250302
	ENSG00000229755
	ENSG00000253183
EML3	ENSG00000149499
GSTA9P	ENSG00000243236
	ENSG00000225680
GRK5	ENSG00000198873
OR10J3	ENSG00000196266
FAM106CP	ENSG00000266486
	ENSG00000256658
SRPX	ENSG00000101955
	ENSG00000237705
	ENSG00000229606
	ENSG00000255133
ATP6V0A4	ENSG00000105929
	ENSG00000213987
	ENSG00000280387
OR4M2	ENSG00000182974
OR13Z3P	ENSG00000272480
	ENSG00000264673
ZMYND10	ENSG00000004838
	ENSG00000261036
HAND2	ENSG00000164107
DHX34	ENSG00000134815
ADK	ENSG00000156110
	ENSG00000254686
CREB5	ENSG00000146592
C6orf15	ENSG00000231624
	ENSG00000260173
	ENSG00000226852
	ENSG00000261632
C1orf177	ENSG00000162398
CAMSAP1	ENSG00000130559
	ENSG00000280067
CATIP-AS2	ENSG00000237281
PREB	ENSG00000138073
MAP3K1	ENSG00000095015
	ENSG00000278950
GSK3A	ENSG00000105723
CANT1	ENSG00000171302
FDCSP	ENSG00000181617
HLX-AS1	ENSG00000257551
	ENSG00000267669
NIPA2P2	ENSG00000241022
SENP8	ENSG00000166192
OR4A17P	ENSG00000255196
ST13P3	ENSG00000257773
	ENSG00000226211
POP4	ENSG00000105171
HCG9	ENSG00000234599
	ENSG00000225050
	ENSG00000214915
	ENSG00000262521
	ENSG00000262580
	ENSG00000225505
TMEM40	ENSG00000088726
HMGB1P21	ENSG00000248909
	ENSG00000235733
SALL3	ENSG00000263310
VDAC3	ENSG00000078668
	ENSG00000263126
HAGLR	ENSG00000224189
HMGB3P9	ENSG00000229992
	ENSG00000235121
	ENSG00000276208
HCG19P	ENSG00000234417
PEA15	ENSG00000162734
	ENSG00000254924
PRND	ENSG00000171864
RTFDC1	ENSG00000022277
CHADL	ENSG00000100399
MPDZ	ENSG00000107186
	ENSG00000228709
SPATC1	ENSG00000186583
LEMD2	ENSG00000161904
	ENSG00000251025
PPIB	ENSG00000166794
	ENSG00000137808
	ENSG00000225085
	ENSG00000257078
SHMT2	ENSG00000182199
	ENSG00000234754
RPSAP8	ENSG00000230592
	ENSG00000270073
	ENSG00000259722
NUDT16L1	ENSG00000168101
OSBPL7	ENSG00000006025
	ENSG00000259066
DGKH	ENSG00000102780
	ENSG00000236512
FTLP3	ENSG00000226608
HSP90B3P	ENSG00000203914
	ENSG00000230175
	ENSG00000256085
	ENSG00000230459
	ENSG00000111780
S100A4	ENSG00000196154
SLC6A8	ENSG00000130821
	ENSG00000280051
	ENSG00000255165
COG4	ENSG00000103051
	ENSG00000219549
KATNBL1P5	ENSG00000271108
NMT1	ENSG00000136448
	ENSG00000231355
	ENSG00000232436
EPT1	ENSG00000138018
ITPKB-AS1	ENSG00000228548
MFSD1	ENSG00000118855
TRIAP1	ENSG00000170855
	ENSG00000278988
	ENSG00000249564
	ENSG00000280196
RPS3AP17	ENSG00000244031
	ENSG00000278138
	ENSG00000232749
	ENSG00000225272
	ENSG00000224239
	ENSG00000226570
	ENSG00000238257
IGHVII-15-1	ENSG00000253458
OR52E3P	ENSG00000226157
	ENSG00000227585
	ENSG00000274801
	ENSG00000272825
IGHV3-43	ENSG00000232216
TRPV5	ENSG00000274348
MS4A2	ENSG00000149534
	ENSG00000230112
	ENSG00000224441
LPCAT3	ENSG00000111684
SNRPEP8	ENSG00000231399
	ENSG00000274446
	ENSG00000269907
CTAGE16P	ENSG00000214335
	ENSG00000279446
	ENSG00000223651
CLIC4P2	ENSG00000269546
PDE6A	ENSG00000132915
KIR3DL1	ENSG00000274036
	ENSG00000251591
	ENSG00000234041
	ENSG00000258433
	ENSG00000259933
BMPR1B	ENSG00000138696
NDUFB8P2	ENSG00000270264
	ENSG00000236550
FAM197Y2	ENSG00000234803
	ENSG00000271682
	ENSG00000260521
	ENSG00000273069
FBXW7	ENSG00000109670
	ENSG00000255489
RPS3AP52	ENSG00000230405
RNF126	ENSG00000070423
C2orf49	ENSG00000135974
	ENSG00000215458
	ENSG00000226296
SUSD2	ENSG00000099994
RPL15P4	ENSG00000229535
NUTM2G	ENSG00000188152
SLC35G3	ENSG00000164729
NEBL-AS1	ENSG00000231920
	ENSG00000225711
IQSEC3P1	ENSG00000256902
	ENSG00000259953
NCBP1	ENSG00000136937
ZNF655	ENSG00000197343
NPM1P30	ENSG00000228219
VARS	ENSG00000226589
	ENSG00000279400
EIF4A1P11	ENSG00000231564
LINC00624	ENSG00000278811
CASP4	ENSG00000196954
GDF11	ENSG00000135414
	ENSG00000260613
	ENSG00000255669
	ENSG00000270578
POLD4	ENSG00000175482
LCE1B	ENSG00000196734
NECAP1P1	ENSG00000178503
	ENSG00000257890
RNF14	ENSG00000013561
FAM72D	ENSG00000215784
	ENSG00000276795
	ENSG00000251357
NAV1	ENSG00000134369
HILS1	ENSG00000188662
	ENSG00000271021
	ENSG00000226320
SRIP1	ENSG00000248660
GREM2	ENSG00000180875
KRT18P1	ENSG00000226462
ADAMTS13	ENSG00000160323
KIAA0319	ENSG00000137261
MECOM	ENSG00000085276
BAZ2A	ENSG00000076108
LCE1F	ENSG00000240386
GOLGA2P3Y	ENSG00000172297
NDUFB8	ENSG00000166136
WDR27	ENSG00000184465
	ENSG00000227332
	ENSG00000278000
DYNLL1-AS1	ENSG00000248008
KCNG1	ENSG00000026559
LHFPL2	ENSG00000145685
ANKRD20A9P	ENSG00000206192
	ENSG00000273018
	ENSG00000271714
RPS17P5	ENSG00000060303
	ENSG00000277318
	ENSG00000233819
C7orf34	ENSG00000275821
CHRDL1	ENSG00000101938
TNNI2	ENSG00000130598
GBP3	ENSG00000117226
MED18	ENSG00000130772
C6orf10	ENSG00000226892
LCE1E	ENSG00000186226
POP7	ENSG00000172336
WDR61	ENSG00000140395
SETP10	ENSG00000231905
CDCA7L	ENSG00000164649
	ENSG00000261793
CD226	ENSG00000150637
AHSP	ENSG00000169877
	ENSG00000260183
GOLGA6L1	ENSG00000278247
GOLGA6L22	ENSG00000278247
DDX6P1	ENSG00000228197
	ENSG00000279780
SGCA	ENSG00000108823
NELL1	ENSG00000165973
SRP68P1	ENSG00000266129
SLC26A11	ENSG00000181045
	ENSG00000231655
	ENSG00000229407
	ENSG00000261777
C14orf142	ENSG00000170270
AP3D1	ENSG00000065000
	ENSG00000276708
	ENSG00000238166
	ENSG00000005189
CCL28	ENSG00000151882
	ENSG00000249955
	ENSG00000250055
	ENSG00000260702
CYB5A	ENSG00000166347
CAMKK2	ENSG00000110931
	ENSG00000279048
	ENSG00000255157
SLC1A3	ENSG00000079215
UBQLN1P1	ENSG00000232095
DYNLRB2	ENSG00000168589
SERPINE3	ENSG00000253309
FAM163A	ENSG00000143340
OR5G5P	ENSG00000205025
NMRAL1	ENSG00000274684
	ENSG00000231681
	ENSG00000273165
	ENSG00000260782
JAM3	ENSG00000166086
SIX4	ENSG00000100625
KRT18P11	ENSG00000215089
	ENSG00000248831
GCGR	ENSG00000215644
	ENSG00000270669
	ENSG00000261788
CACNA1G-AS1	ENSG00000250107
VN1R51P	ENSG00000228038
MRPS5P3	ENSG00000214743
SNRPFP1	ENSG00000231878
VTI1B	ENSG00000100568
TMEM219	ENSG00000149932
	ENSG00000242687
LRRFIP2	ENSG00000093167
FAM220CP	ENSG00000213612
SIRPD	ENSG00000125900
	ENSG00000232691
ZCCHC16	ENSG00000187823
PMS1	ENSG00000064933
	ENSG00000243903
LINC00229	ENSG00000234300
DYNLL1	ENSG00000088986
	ENSG00000277595
CASP6	ENSG00000138794
	ENSG00000225437
SCAF1	ENSG00000126461
OR5G3	ENSG00000241356
NCK1-AS1	ENSG00000239213
HNRNPKP3	ENSG00000251557
ZNF90P2	ENSG00000233366
IGHVIII-13-1	ENSG00000253412
	ENSG00000249645
	ENSG00000234779
	ENSG00000258185
UBQLN1P1	ENSG00000223560
FAHD2B	ENSG00000144199
DNTTIP1	ENSG00000101457
IGHD3-9	ENSG00000211924
RPL30P3	ENSG00000223640
KRT8P44	ENSG00000227913
RPL8P2	ENSG00000225267
NAMPTP3	ENSG00000261053
	ENSG00000234263
ANGPTL6	ENSG00000130812
	ENSG00000227175
TARBP2	ENSG00000139546
SH3PXD2A	ENSG00000107957
FAM9C	ENSG00000187268
KHSRP	ENSG00000088247
OR2N1P	ENSG00000203492
DCAF4L1	ENSG00000182308
RASL10A	ENSG00000100276
CNOT3	ENSG00000274941
	ENSG00000279005
KLHL6	ENSG00000172578
NUCB2	ENSG00000070081
PDE10A	ENSG00000112541
COMMD7	ENSG00000149600
SKI	ENSG00000157933
RET	ENSG00000165731
PITPNA-AS1	ENSG00000236618
GPR135	ENSG00000181619
	ENSG00000273119
	ENSG00000273249
NOS2P4	ENSG00000264892
SLC25A35	ENSG00000125434
	ENSG00000237752
H2AFZP6	ENSG00000233733
MMP19	ENSG00000123342
	ENSG00000273988
	ENSG00000235640
	ENSG00000260532
	ENSG00000271158
ADAM24P	ENSG00000214607
MGAT4C	ENSG00000182050
	ENSG00000249495
KIAA1683	ENSG00000130518
CHEK2P3	ENSG00000234898
SMARCE1P3	ENSG00000259102
CREB3	ENSG00000107175
TBL1X	ENSG00000101849
GFM2	ENSG00000164347
	ENSG00000262099
POTEJ	ENSG00000222038
	ENSG00000266302
	ENSG00000254241
	ENSG00000258929
	ENSG00000264693
	ENSG00000265690
NGRN	ENSG00000182768
	ENSG00000258845
	ENSG00000223946
ABCC11	ENSG00000121270
	ENSG00000249425
	ENSG00000237236
BEND7	ENSG00000165626
	ENSG00000234819
	ENSG00000231232
SMTNL2	ENSG00000188176
NCBP2-AS1	ENSG00000225578
HIRIP3	ENSG00000149929
ZNF212	ENSG00000170260
	ENSG00000223787
RPL12P4	ENSG00000185834
CCNJP2	ENSG00000223896
SPTLC3	ENSG00000172296
	ENSG00000255641
